gid,초등학교수,중학교수,고등학교수,어린이보호구역수,교차로,보행자작동신호기,횡단보도,음향신호기,안전표지,신호등,잔여시간표시기,도로면적,총인구수,단란주점,유흥주점,일반음식점,교통사고수,geometry,gu
다사63b41a,1,1,0,1,0.0,0.0,6.0,6.0,0.0,12.0,8.0,20049.615241420048,5641.0,0,0,4,5,"POLYGON ((963500 1941000, 963500 1941500, 964000 1941500, 964000 1941000, 963500 1941000))",강남구 서초구
다사57b47a,1,1,1,1,0.0,0.0,133.0,16.0,251.0,105.0,15.0,59901.71631634735,4084.0,0,0,191,38,"POLYGON ((957500 1947000, 957500 1947500, 958000 1947500, 958000 1947000, 957500 1947000))",강남구
다사60b42b,0,0,0,1,0.0,0.0,60.0,21.0,72.0,88.0,20.0,32150.919590549925,4671.0,0,0,7,12,"POLYGON ((960500 1942500, 960500 1943000, 961000 1943000, 961000 1942500, 960500 1942500))",강남구
다사65a40a,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8588.95484036647,47.0,0,0,0,0,"POLYGON ((965000 1940000, 965000 1940500, 965500 1940500, 965500 1940000, 965000 1940000))",강남구
다사61a43b,1,0,0,3,0.0,0.0,101.0,6.0,207.0,36.0,16.0,41727.07540743446,6453.0,0,0,65,31,"POLYGON ((961000 1943500, 961000 1944000, 961500 1944000, 961500 1943500, 961000 1943500))",강남구
다사59b46a,1,1,0,1,2.0,4.0,135.0,5.0,198.0,49.0,3.0,50356.74164727923,8020.0,0,0,78,19,"POLYGON ((959500 1946000, 959500 1946500, 960000 1946500, 960000 1946000, 959500 1946000))",강남구
다사59b43b,0,1,0,0,0.0,0.0,58.0,15.0,153.0,40.0,14.0,36611.39351953026,3058.0,2,0,30,42,"POLYGON ((959500 1943500, 959500 1944000, 960000 1944000, 960000 1943500, 959500 1943500))",강남구
다사57b46b,0,0,0,0,0.0,0.0,100.0,2.0,352.0,18.0,2.0,68130.88955831797,2687.0,10,4,521,56,"POLYGON ((957500 1946500, 957500 1947000, 958000 1947000, 958000 1946500, 957500 1946500))",강남구 서초구
다사64a40a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22379.30595457151,0.0,0,0,0,0,"POLYGON ((964000 1940000, 964000 1940500, 964500 1940500, 964500 1940000, 964000 1940000))",강남구 서초구
다사63a44a,0,0,0,0,0.0,0.0,15.0,0.0,91.0,23.0,0.0,54692.51609269141,821.0,0,0,13,11,"POLYGON ((963000 1944000, 963000 1944500, 963500 1944500, 963500 1944000, 963000 1944000))",강남구 송파구
다사59b45a,0,0,0,0,0.0,0.0,51.0,8.0,135.0,35.0,2.0,60922.54656999352,4611.0,6,9,268,39,"POLYGON ((959500 1945000, 959500 1945500, 960000 1945500, 960000 1945000, 959500 1945000))",강남구
다사60a44b,1,1,1,1,0.0,0.0,81.0,16.0,286.0,60.0,2.0,47204.19084860594,7593.0,1,0,223,50,"POLYGON ((960000 1944500, 960000 1945000, 960500 1945000, 960500 1944500, 960000 1944500))",강남구
다사64b41a,0,0,1,0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,17141.333698437415,1532.0,0,0,2,1,"POLYGON ((964500 1941000, 964500 1941500, 965000 1941500, 965000 1941000, 964500 1941000))",강남구
다사61a44b,0,0,0,1,0.0,0.0,74.0,9.0,139.0,41.0,12.0,62356.567059190085,5102.0,1,0,97,30,"POLYGON ((961000 1944500, 961000 1945000, 961500 1945000, 961500 1944500, 961000 1944500))",강남구
다사59b47b,1,1,1,1,0.0,0.0,86.0,7.0,171.0,49.0,4.0,52107.17944783456,2385.0,3,0,63,20,"POLYGON ((959500 1947500, 959500 1948000, 960000 1948000, 960000 1947500, 959500 1947500))",강남구
다사62b43b,1,0,1,2,8.0,11.0,82.0,37.0,165.0,123.0,14.0,49036.85330076148,6301.0,0,0,57,17,"POLYGON ((962500 1943500, 962500 1944000, 963000 1944000, 963000 1943500, 962500 1943500))",강남구
다사58a47a,0,0,0,0,0.0,0.0,104.0,0.0,286.0,24.0,2.0,60982.17719254026,2424.0,2,0,252,32,"POLYGON ((958000 1947000, 958000 1947500, 958500 1947500, 958500 1947000, 958000 1947000))",강남구
다사59b46b,1,0,1,3,0.0,0.0,122.0,18.0,208.0,49.0,9.0,49512.99828384588,6551.0,0,0,47,21,"POLYGON ((959500 1946500, 959500 1947000, 960000 1947000, 960000 1946500, 959500 1946500))",강남구
다사60a42a,0,0,0,2,0.0,0.0,47.0,3.0,202.0,37.0,2.0,49450.76238398059,6434.0,1,0,63,14,"POLYGON ((960000 1942000, 960000 1942500, 960500 1942500, 960500 1942000, 960000 1942000))",강남구
다사66a40b,0,0,0,0,0.0,0.0,18.0,12.0,50.0,37.0,8.0,29594.95355725428,9.0,0,0,0,8,"POLYGON ((966000 1940500, 966000 1941000, 966500 1941000, 966500 1940500, 966000 1940500))",강남구
다사65a41a,0,0,0,1,7.0,2.0,22.0,16.0,33.0,40.0,16.0,44281.7688698345,1936.0,0,0,6,5,"POLYGON ((965000 1941000, 965000 1941500, 965500 1941500, 965500 1941000, 965000 1941000))",강남구
다사61a45a,1,2,1,2,0.0,0.0,87.0,15.0,195.0,60.0,13.0,59128.12139496077,2952.0,3,0,158,30,"POLYGON ((961000 1945000, 961000 1945500, 961500 1945500, 961500 1945000, 961000 1945000))",강남구
다사64a43a,0,0,0,1,0.0,0.0,20.0,5.0,91.0,20.0,0.0,6904.2703898212085,1328.0,0,0,1,4,"POLYGON ((964000 1943000, 964000 1943500, 964500 1943500, 964500 1943000, 964000 1943000))",강남구
다사61b45a,0,0,0,0,4.0,3.0,70.0,17.0,209.0,72.0,15.0,70406.04306747696,256.0,0,0,31,18,"POLYGON ((961500 1945000, 961500 1945500, 962000 1945500, 962000 1945000, 961500 1945000))",강남구 송파구
다사63b43b,1,0,0,1,0.0,0.0,34.0,11.0,134.0,48.0,4.0,29522.628597279458,6236.0,0,0,14,13,"POLYGON ((963500 1943500, 963500 1944000, 964000 1944000, 964000 1943500, 963500 1943500))",강남구
다사57b45b,0,0,0,1,0.0,0.0,88.0,12.0,263.0,42.0,9.0,77169.51192750182,1426.0,6,0,232,68,"POLYGON ((957500 1945500, 957500 1946000, 958000 1946000, 958000 1945500, 957500 1945500))",강남구 서초구
다사58a46b,0,0,0,0,0.0,0.0,193.0,0.0,311.0,96.0,20.0,82003.47113986644,2073.0,5,7,199,67,"POLYGON ((958000 1946500, 958000 1947000, 958500 1947000, 958500 1946500, 958000 1946500))",강남구
다사58a46a,0,0,0,0,0.0,0.0,80.0,8.0,204.0,45.0,7.0,58425.33420064543,1909.0,2,0,76,22,"POLYGON ((958000 1946000, 958000 1946500, 958500 1946500, 958500 1946000, 958000 1946000))",강남구
다사61a45b,0,0,0,0,2.0,1.0,71.0,19.0,205.0,94.0,37.0,69165.50365887005,6.0,0,0,140,43,"POLYGON ((961000 1945500, 961000 1946000, 961500 1946000, 961500 1945500, 961000 1945500))",강남구
다사61a42b,0,0,2,0,0.0,0.0,20.0,8.0,120.0,36.0,0.0,27884.544331932346,3934.0,0,0,47,4,"POLYGON ((961000 1942500, 961000 1943000, 961500 1943000, 961500 1942500, 961000 1942500))",강남구
다사58b47a,0,0,0,1,0.0,0.0,144.0,7.0,232.0,67.0,15.0,68818.20059951428,1760.0,1,3,169,46,"POLYGON ((958500 1947000, 958500 1947500, 959000 1947500, 959000 1947000, 958500 1947000))",강남구
다사60b47b,0,0,0,0,0.0,0.0,7.0,0.0,81.0,16.0,0.0,35898.52790093315,896.0,0,0,6,25,"POLYGON ((960500 1947500, 960500 1948000, 961000 1948000, 961000 1947500, 960500 1947500))",강남구 광진구 성동구
다사58b46a,0,0,0,0,0.0,0.0,113.0,23.0,270.0,115.0,23.0,78938.40132035002,1975.0,6,9,190,103,"POLYGON ((958500 1946000, 958500 1946500, 959000 1946500, 959000 1946000, 958500 1946000))",강남구
다사64b43a,0,0,0,1,0.0,0.0,128.0,12.0,253.0,67.0,8.0,64379.02233774711,4439.0,1,0,142,64,"POLYGON ((964500 1943000, 964500 1943500, 965000 1943500, 965000 1943000, 964500 1943000))",강남구
다사61a41a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15162.270007655656,0.0,0,0,0,0,"POLYGON ((961000 1941000, 961000 1941500, 961500 1941500, 961500 1941000, 961000 1941000))",강남구 서초구
다사60a48a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.74974915316501,0.0,0,0,0,0,"POLYGON ((960000 1948000, 960000 1948500, 960500 1948500, 960500 1948000, 960000 1948000))",강남구 성동구
다사64a39b,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9409.151742843533,0.0,0,0,0,1,"POLYGON ((964000 1939500, 964000 1940000, 964500 1940000, 964500 1939500, 964000 1939500))",강남구 서초구
다사64a44a,0,1,1,0,0.0,0.0,11.0,9.0,89.0,43.0,2.0,49093.56371442022,0.0,0,0,0,15,"POLYGON ((964000 1944000, 964000 1944500, 964500 1944500, 964500 1944000, 964000 1944000))",강남구 송파구
다사57b48a,0,0,0,0,0.0,0.0,14.0,0.0,35.0,11.0,0.0,36733.910820947,0.0,0,0,0,11,"POLYGON ((957500 1948000, 957500 1948500, 958000 1948500, 958000 1948000, 957500 1948000))",강남구 성동구
다사64a43b,0,0,1,0,0.0,0.0,15.0,0.0,130.0,10.0,0.0,61629.48622902925,0.0,0,0,0,18,"POLYGON ((964000 1943500, 964000 1944000, 964500 1944000, 964500 1943500, 964000 1943500))",강남구
다사62b44b,0,0,0,0,0.0,0.0,12.0,0.0,51.0,55.0,0.0,39261.33581726523,0.0,0,0,0,14,"POLYGON ((962500 1944500, 962500 1945000, 963000 1945000, 963000 1944500, 962500 1944500))",강남구 송파구
다사66b41a,0,0,0,0,0.0,0.0,46.0,5.0,126.0,50.0,6.0,107197.50959428238,0.0,0,0,0,48,"POLYGON ((966500 1941000, 966500 1941500, 967000 1941500, 967000 1941000, 966500 1941000))",강남구 송파구
다사61b41a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20606.792202634675,0.0,0,0,0,2,"POLYGON ((961500 1941000, 961500 1941500, 962000 1941500, 962000 1941000, 961500 1941000))",강남구 서초구
다사66a40a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((966000 1940000, 966000 1940500, 966500 1940500, 966500 1940000, 966000 1940000))",강남구
다사66a42a,0,0,0,0,0.0,0.0,35.0,23.0,48.0,58.0,32.0,79577.9776449513,0.0,0,0,0,42,"POLYGON ((966000 1942000, 966000 1942500, 966500 1942500, 966500 1942000, 966000 1942000))",강남구 송파구
다사56b47b,0,0,0,0,0.0,0.0,10.0,0.0,103.0,14.0,0.0,48753.87869296027,0.0,0,0,0,20,"POLYGON ((956500 1947500, 956500 1948000, 957000 1948000, 957000 1947500, 956500 1947500))",강남구 용산구
다사56b47a,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4003.6875243302406,0.0,0,0,0,2,"POLYGON ((956500 1947000, 956500 1947500, 957000 1947500, 957000 1947000, 956500 1947000))",강남구 서초구 용산구
다사61a41b,0,0,0,0,0.0,0.0,6.0,2.0,29.0,21.0,1.0,35129.85761419786,0.0,0,0,0,10,"POLYGON ((961000 1941500, 961000 1942000, 961500 1942000, 961500 1941500, 961000 1941500))",강남구
다사61a47b,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.999644197145,0.0,0,0,0,0,"POLYGON ((961000 1947500, 961000 1948000, 961500 1948000, 961500 1947500, 961000 1947500))",강남구 광진구
다사62a41a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((962000 1941000, 962000 1941500, 962500 1941500, 962500 1941000, 962000 1941000))",강남구 서초구
다사63a41a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.6044755417309,0.0,0,0,0,0,"POLYGON ((963000 1941000, 963000 1941500, 963500 1941500, 963500 1941000, 963000 1941000))",강남구 서초구
다사58b48b,0,0,0,0,0.0,0.0,1.0,0.0,40.0,3.0,0.0,10940.274195694654,0.0,0,0,0,13,"POLYGON ((958500 1948500, 958500 1949000, 959000 1949000, 959000 1948500, 958500 1948500))",강남구 성동구
다사60a40b,0,0,0,1,0.0,0.0,0.0,0.0,16.0,0.0,0.0,5091.432322779476,0.0,0,0,0,0,"POLYGON ((960000 1940500, 960000 1941000, 960500 1941000, 960500 1940500, 960000 1940500))",강남구 서초구
다사61b47a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.67291110639037,0.0,0,0,0,0,"POLYGON ((961500 1947000, 961500 1947500, 962000 1947500, 962000 1947000, 961500 1947000))",강남구 광진구 송파구
다사59a48b,0,0,0,0,0.0,0.0,0.0,0.0,15.0,16.0,0.0,18745.004206707312,0.0,0,0,0,1,"POLYGON ((959000 1948500, 959000 1949000, 959500 1949000, 959500 1948500, 959000 1948500))",강남구 성동구
다사62b41b,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((962500 1941500, 962500 1942000, 963000 1942000, 963000 1941500, 962500 1941500))",강남구 서초구
다사56b48a,0,0,0,0,0.0,0.0,43.0,19.0,125.0,75.0,4.0,74699.85210728965,0.0,0,0,0,29,"POLYGON ((956500 1948000, 956500 1948500, 957000 1948500, 957000 1948000, 956500 1948000))",강남구 용산구
다사57a48a,0,0,0,0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,13129.494914367688,0.0,0,0,2,1,"POLYGON ((957000 1948000, 957000 1948500, 957500 1948500, 957500 1948000, 957000 1948000))",강남구 성동구 용산구
다사65a43b,0,0,0,0,0.0,0.0,8.0,0.0,42.0,25.0,0.0,24632.05246499389,0.0,0,0,0,12,"POLYGON ((965000 1943500, 965000 1944000, 965500 1944000, 965500 1943500, 965000 1943500))",강남구 송파구
다사64b44a,1,1,0,1,0.0,0.0,18.0,0.0,54.0,21.0,0.0,21269.489505862774,0.0,0,0,0,9,"POLYGON ((964500 1944000, 964500 1944500, 965000 1944500, 965000 1944000, 964500 1944000))",강남구 송파구
다사57a47b,0,0,0,0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,11898.870024370892,0.0,0,0,2,2,"POLYGON ((957000 1947500, 957000 1948000, 957500 1948000, 957500 1947500, 957000 1947500))",강남구
다사65b40a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((965500 1940000, 965500 1940500, 966000 1940500, 966000 1940000, 965500 1940000))",강남구
다사57b48b,0,0,0,0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,21683.246257879586,0.0,0,0,0,1,"POLYGON ((957500 1948500, 957500 1949000, 958000 1949000, 958000 1948500, 957500 1948500))",강남구 성동구
다사65b43a,1,0,0,1,0.0,0.0,17.0,0.0,91.0,12.0,0.0,41468.013265613925,0.0,0,0,0,6,"POLYGON ((965500 1943000, 965500 1943500, 966000 1943500, 966000 1943000, 965500 1943000))",강남구 송파구
다사58a48b,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((958000 1948500, 958000 1949000, 958500 1949000, 958500 1948500, 958000 1948500))",강남구 성동구
다사66b40b,0,0,0,0,0.0,0.0,5.0,2.0,8.0,6.0,2.0,14432.918604334816,0.0,0,0,0,4,"POLYGON ((966500 1940500, 966500 1941000, 967000 1941000, 967000 1940500, 966500 1940500))",강남구 송파구
다사62a41b,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((962000 1941500, 962000 1942000, 962500 1942000, 962500 1941500, 962000 1941500))",강남구 서초구
다사65b42b,0,0,0,0,0.0,0.0,3.0,0.0,13.0,4.0,0.0,52813.14861778718,0.0,0,0,0,7,"POLYGON ((965500 1942500, 965500 1943000, 966000 1943000, 966000 1942500, 965500 1942500))",강남구 송파구
다사62a42b,0,0,0,0,0.0,0.0,3.0,0.0,50.0,7.0,0.0,22951.06990454735,0.0,0,0,0,10,"POLYGON ((962000 1942500, 962000 1943000, 962500 1943000, 962500 1942500, 962000 1942500))",강남구
다사59a42b,0,0,0,0,0.0,0.0,51.0,8.0,236.0,25.0,7.0,66503.42197839623,0.0,0,0,3,28,"POLYGON ((959000 1942500, 959000 1943000, 959500 1943000, 959500 1942500, 959000 1942500))",강남구 서초구
다사59b48a,0,0,0,0,0.0,0.0,4.0,0.0,17.0,4.0,0.0,11155.039708547383,0.0,0,0,0,5,"POLYGON ((959500 1948000, 959500 1948500, 960000 1948500, 960000 1948000, 959500 1948000))",강남구 성동구
다사65a42b,0,0,0,0,0.0,0.0,25.0,13.0,23.0,52.0,13.0,24425.043996934637,0.0,0,0,2,11,"POLYGON ((965000 1942500, 965000 1943000, 965500 1943000, 965500 1942500, 965000 1942500))",강남구
다사59b48b,0,0,0,1,0.0,0.0,16.0,0.0,58.0,23.0,0.0,38740.258173780574,0.0,0,0,0,14,"POLYGON ((959500 1948500, 959500 1949000, 960000 1949000, 960000 1948500, 959500 1948500))",강남구 성동구
다사64b39b,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((964500 1939500, 964500 1940000, 965000 1940000, 965000 1939500, 964500 1939500))",강남구
다사63a41b,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((963000 1941500, 963000 1942000, 963500 1942000, 963500 1941500, 963000 1941500))",강남구 서초구
다사63a44b,0,0,0,1,0.0,0.0,9.0,0.0,137.0,30.0,4.0,57351.63301527296,0.0,0,0,0,10,"POLYGON ((963000 1944500, 963000 1945000, 963500 1945000, 963500 1944500, 963000 1944500))",강남구 송파구
다사63b40a,0,0,0,1,0.0,0.0,3.0,0.0,36.0,3.0,0.0,27049.867438221198,0.0,0,0,0,1,"POLYGON ((963500 1940000, 963500 1940500, 964000 1940500, 964000 1940000, 963500 1940000))",강남구 서초구
다사60b41a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((960500 1941000, 960500 1941500, 961000 1941500, 961000 1941000, 960500 1941000))",강남구 서초구
다사65a42a,0,0,0,0,0.0,0.0,4.0,0.0,14.0,0.0,0.0,15428.186401107894,0.0,0,0,2,1,"POLYGON ((965000 1942000, 965000 1942500, 965500 1942500, 965500 1942000, 965000 1942000))",강남구
다사63b44a,0,0,0,0,0.0,0.0,1.0,0.0,42.0,14.0,0.0,48904.6066443497,0.0,0,0,0,14,"POLYGON ((963500 1944000, 963500 1944500, 964000 1944500, 964000 1944000, 963500 1944000))",강남구 송파구
다사67b48b,0,1,0,0,9.0,6.0,186.0,14.0,388.0,106.0,14.0,61612.14278237142,13626.0,0,0,0,37,"POLYGON ((967500 1948500, 967500 1949000, 968000 1949000, 968000 1948500, 967500 1948500))",강동구
다사66b48b,0,0,0,0,0.0,0.0,119.0,0.0,340.0,99.0,15.0,81171.34327951742,2738.0,0,0,0,75,"POLYGON ((966500 1948500, 966500 1949000, 967000 1949000, 967000 1948500, 966500 1948500))",강동구 송파구
다사69a48a,0,0,0,0,2.0,4.0,13.0,2.0,68.0,31.0,4.0,17559.029374099726,99.0,0,0,0,4,"POLYGON ((969000 1948000, 969000 1948500, 969500 1948500, 969500 1948000, 969000 1948000))",강동구
다사70b49b,0,1,2,0,0.0,0.0,105.0,6.0,324.0,86.0,13.0,60238.199516116096,4491.0,0,0,0,8,"POLYGON ((970500 1949500, 970500 1950000, 971000 1950000, 971000 1949500, 970500 1949500))",강동구
다사66b49b,0,0,0,1,0.0,0.0,56.0,21.0,216.0,75.0,0.0,73243.109955795,7118.0,0,0,0,13,"POLYGON ((966500 1949500, 966500 1950000, 967000 1950000, 967000 1949500, 966500 1949500))",강동구
다사68b48b,1,0,0,4,0.0,0.0,116.0,14.0,261.0,67.0,15.0,59323.60614852705,11114.0,0,0,0,13,"POLYGON ((968500 1948500, 968500 1949000, 969000 1949000, 969000 1948500, 968500 1948500))",강동구
다사69b52a,0,0,0,0,0.0,0.0,0.0,0.0,18.0,7.0,0.0,44382.06048257141,0.0,0,0,0,13,"POLYGON ((969500 1952000, 969500 1952500, 970000 1952500, 970000 1952000, 969500 1952000))",강동구
다사68b48a,0,1,1,0,0.0,0.0,63.0,2.0,260.0,38.0,8.0,45217.02460186039,6488.0,0,0,0,6,"POLYGON ((968500 1948000, 968500 1948500, 969000 1948500, 969000 1948000, 968500 1948000))",강동구
다사68a49a,1,0,0,3,7.0,10.0,97.0,22.0,424.0,61.0,13.0,62598.864532875945,9680.0,0,0,0,31,"POLYGON ((968000 1949000, 968000 1949500, 968500 1949500, 968500 1949000, 968000 1949000))",강동구
다사68b47a,0,0,0,0,0.0,0.0,29.0,0.0,57.0,51.0,2.0,22457.9411842541,48.0,0,0,0,4,"POLYGON ((968500 1947000, 968500 1947500, 969000 1947500, 969000 1947000, 968500 1947000))",강동구
다사71a49b,1,0,0,1,0.0,0.0,69.0,2.0,290.0,44.0,10.0,50738.02494061329,631.0,0,0,0,16,"POLYGON ((971000 1949500, 971000 1950000, 971500 1950000, 971500 1949500, 971000 1949500))",강동구
다사66b47b,0,0,0,0,9.0,11.0,181.0,10.0,315.0,107.0,12.0,73682.10818545299,6109.0,0,0,0,14,"POLYGON ((966500 1947500, 966500 1948000, 967000 1948000, 967000 1947500, 966500 1947500))",강동구 송파구
다사70a51a,1,1,0,2,0.0,0.0,32.0,0.0,161.0,35.0,4.0,43187.85541923837,7142.0,0,0,0,3,"POLYGON ((970000 1951000, 970000 1951500, 970500 1951500, 970500 1951000, 970000 1951000))",강동구
다사66b49a,0,0,0,0,7.0,4.0,122.0,24.0,298.0,54.0,10.0,63197.11034805218,8356.0,0,0,0,28,"POLYGON ((966500 1949000, 966500 1949500, 967000 1949500, 967000 1949000, 966500 1949000))",강동구 송파구
